FEATURES_TXT_BEGIN_0 0 96 14 LexicalReordering0_0 LexicalReordering0_1 LexicalReordering0_2 LexicalReordering0_3 LexicalReordering0_4 LexicalReordering0_5 Distortion0_0 LM0_0 WordPenalty0_0 PhrasePenalty0_0 TranslationModel0_0 TranslationModel0_1 TranslationModel0_2 TranslationModel0_3 
-0.0788204 0 0 -0.0673256 0 0 0 -30.2669 -4 4 -0.298681 -0.298681 -0.035544 -0.035544 
-0.578151 0 0 -0.566656 0 0 0 -32.8941 -4 4 -1.94408 -0.275692 -6.15828 -4.48989 
-0.578151 0 0 -0.0673256 0 0 0 -34.314 -4 4 -1.94408 -0.275692 -6.15828 -4.48989 
-0.5773 0 0 -0.565805 0 0 0 -33.1377 -4 4 -4.01695 -2.34856 -6.08596 -4.41757 
-0.0229896 0 -8.9439 -0.0558308 0 -5.16479 -6 -29.1027 -4 4 -0.298681 -0.298681 -0.035544 -0.035544 
-0.0238407 0 -9.01493 -0.0434849 0 -10.2585 -4 -27.6447 -4 4 -0.298681 -0.298681 -0.035544 -0.035544 
-0.0549797 0 -10.2585 -0.0549797 0 -5.16479 -5 -32.9256 -4 4 -0.298681 -0.298681 -0.035544 -0.035544 
-0.0238407 -3.85015 -5.16479 -0.0123459 -5.16479 -5.16479 -3 -32.6553 -4 4 -0.298681 -0.298681 -0.035544 -0.035544 
-1.07748 0 0 -0.566656 0 0 0 -36.9412 -4 4 -3.58948 -0.252702 -12.281 -8.94423 
-0.0114948 -5.09375 -9.01493 -0.0434849 -5.16479 -5.09375 -4 -29.8018 -4 4 -0.298681 -0.298681 -0.035544 -0.035544 
-0.52232 0 -8.9439 -0.0558308 0 -1.60944 -6 -31.7299 -4 4 -1.94408 -0.275692 -6.15828 -4.48989 
-0.0114948 0 -14.1087 -0.0123459 0 -9.01493 -6 -29.1027 -4 4 -0.298681 -0.298681 -0.035544 -0.035544 
-0.523171 0 -9.01493 -0.0434849 0 -6.70319 -4 -30.2719 -4 4 -1.94408 -0.275692 -6.15828 -4.48989 
-1.07663 0 0 -1.06514 0 0 0 -35.7649 -4 4 -5.66235 -2.32557 -12.2087 -8.87191 
-0.0549797 0 -10.2585 -0.0238407 0 -5.16479 -7 -34.8124 -4 4 -0.298681 -0.298681 -0.035544 -0.035544 
-0.0114948 -5.09375 -9.01493 -0.0434849 -5.16479 -5.16479 -7 -29.6043 -4 4 -0.298681 -0.298681 -0.035544 -0.035544 
-1.07663 0 0 -0.565805 0 0 0 -37.1847 -4 4 -5.66235 -2.32557 -12.2087 -8.87191 
-0.554311 0 -10.2585 -0.0549797 0 -1.60944 -5 -35.5528 -4 4 -1.94408 -0.275692 -6.15828 -4.48989 
-0.523171 -3.85015 -5.16479 -0.0123459 -5.16479 -1.60944 -3 -35.2825 -4 4 -1.94408 -0.275692 -6.15828 -4.48989 
-0.0238407 -3.85015 -1.60944 -0.0123459 -1.60944 -5.16479 -3 -35.2825 -4 4 -1.94408 -0.275692 -6.15828 -4.48989 
-0.0114948 -5.09375 -5.45959 -0.0434849 -1.60944 -5.09375 -4 -32.5012 -4 4 -1.94408 -0.275692 -6.15828 -4.48989 
-0.0114948 -3.85015 -10.2585 -0.0123459 -5.16479 -3.85015 -8 -32.424 -4 4 -0.298681 -0.298681 -0.035544 -0.035544 
-0.0238407 0 -5.45959 -0.0434849 0 -10.2585 -4 -31.6918 -4 4 -1.94408 -0.275692 -6.15828 -4.48989 
-0.0229896 0 -5.45959 -0.554311 0 -5.16479 -6 -30.6662 -4 4 -4.01695 -2.34856 -6.08596 -4.41757 
-0.0549797 0 -6.70319 -0.554311 0 -5.16479 -5 -35.625 -4 4 -1.94408 -0.275692 -6.15828 -4.48989 
-0.52232 0 -8.9439 -0.0558308 0 -5.16479 -6 -33.1497 -4 4 -1.94408 -0.275692 -6.15828 -4.48989 
-0.0549797 0 -6.70319 -0.0238407 0 -1.60944 -7 -37.5118 -4 4 -1.94408 -0.275692 -6.15828 -4.48989 
-0.510826 0 -14.1087 -0.0123459 0 -5.45959 -6 -31.7299 -4 4 -1.94408 -0.275692 -6.15828 -4.48989 
-0.0114948 -1.60944 -9.01493 -0.0434849 -5.16479 -1.60944 -4 -33.9875 -4 4 -4.01695 -2.34856 -6.08596 -4.41757 
-0.510826 -5.09375 -9.01493 -0.0434849 -5.16479 -1.60944 -7 -32.2315 -4 4 -1.94408 -0.275692 -6.15828 -4.48989 
-0.0549797 0 -6.77422 -0.0549797 0 -5.16479 -5 -34.7378 -4 4 -4.01695 -2.34856 -6.08596 -4.41757 
-0.0114948 -5.09375 -5.45959 -0.0434849 -1.60944 -5.16479 -7 -32.2315 -4 4 -1.94408 -0.275692 -6.15828 -4.48989 
-0.523171 -3.85015 -1.60944 -0.0123459 -1.60944 -1.60944 -3 -37.9098 -4 4 -3.58948 -0.252702 -12.281 -8.94423 
-0.52232 0 -9.01493 -0.0434849 0 -6.77422 -4 -33.1377 -4 4 -4.01695 -2.34856 -6.08596 -4.41757 
-0.510826 -5.09375 -9.01493 -0.0434849 -5.16479 -5.09375 -4 -33.8488 -4 4 -1.94408 -0.275692 -6.15828 -4.48989 
-0.0114948 0 -10.5533 -0.0123459 0 -9.01493 -6 -33.1497 -4 4 -1.94408 -0.275692 -6.15828 -4.48989 
-0.0434849 0 -15.4233 -0.0114948 0 -9.01493 -9 -32.9256 -4 4 -0.298681 -0.298681 -0.035544 -0.035544 
-0.523171 0 -5.45959 -0.0434849 0 -6.70319 -4 -34.319 -4 4 -3.58948 -0.252702 -12.281 -8.94423 
-0.52232 0 -5.45959 -0.554311 0 -1.60944 -6 -33.2934 -4 4 -5.66235 -2.32557 -12.2087 -8.87191 
-0.554311 0 -6.70319 -0.554311 0 -1.60944 -5 -38.2523 -4 4 -3.58948 -0.252702 -12.281 -8.94423 
-1.02165 0 -8.9439 -0.0558308 0 -1.60944 -6 -35.777 -4 4 -3.58948 -0.252702 -12.281 -8.94423 
-0.0114948 -3.85015 -6.70319 -0.0123459 -1.60944 -3.85015 -8 -35.1234 -4 4 -1.94408 -0.275692 -6.15828 -4.48989 
-0.0434849 0 -11.939 -0.0114948 0 -5.45959 -6 -33.9875 -4 4 -4.01695 -2.34856 -6.08596 -4.41757 
-0.0114948 0 -10.6244 -0.510826 0 -9.01493 -6 -30.6662 -4 4 -4.01695 -2.34856 -6.08596 -4.41757 
-0.52232 -3.85015 -5.16479 -0.510826 -5.16479 -5.16479 -3 -35.5261 -4 4 -4.01695 -2.34856 -6.08596 -4.41757 
-0.0114948 -1.60944 -9.01493 -0.0434849 -5.16479 -5.16479 -7 -31.4165 -4 4 -4.01695 -2.34856 -6.08596 -4.41757 
-0.554311 0 -10.2585 -0.523171 0 -5.16479 -7 -37.4396 -4 4 -1.94408 -0.275692 -6.15828 -4.48989 
-0.0114948 -1.60944 -5.45959 -0.0434849 -1.60944 -1.60944 -4 -36.6869 -4 4 -5.66235 -2.32557 -12.2087 -8.87191 
-1.57596 0 0 -1.06514 0 0 0 -39.812 -4 4 -7.30775 -2.30259 -18.3314 -13.3263 
-0.0434849 0 -11.868 -0.0114948 0 -5.45959 -9 -35.625 -4 4 -1.94408 -0.275692 -6.15828 -4.48989 
-0.0549797 0 -6.77422 -0.52232 0 -5.16479 -7 -36.3759 -4 4 -4.01695 -2.34856 -6.08596 -4.41757 
-0.554311 0 -6.77422 -0.0549797 0 -1.60944 -5 -37.3651 -4 4 -5.66235 -2.32557 -12.2087 -8.87191 
-0.510826 -5.09375 -5.45959 -0.0434849 -1.60944 -1.60944 -7 -34.8587 -4 4 -3.58948 -0.252702 -12.281 -8.94423 
-0.0434849 0 -11.868 -0.0114948 0 -8.9439 -6 -36.4711 -4 4 -1.94408 -0.275692 -6.15828 -4.48989 
-1.02165 0 -9.01493 -0.0434849 0 -3.21888 -4 -35.7649 -4 4 -5.66235 -2.32557 -12.2087 -8.87191 
-0.510826 0 -10.5533 -0.0123459 0 -5.45959 -6 -35.777 -4 4 -3.58948 -0.252702 -12.281 -8.94423 
-0.554311 0 -6.70319 -0.523171 0 -1.60944 -7 -40.1391 -4 4 -3.58948 -0.252702 -12.281 -8.94423 
0 0 -19.2735 0 0 -15.4233 -7 -32.1902 -4 4 -0.298681 -0.298681 -0.035544 -0.035544 
-0.510826 -5.09375 -5.45959 -0.0434849 -1.60944 -5.09375 -4 -36.5483 -4 4 -3.58948 -0.252702 -12.281 -8.94423 
-0.0549797 0 -3.21888 -0.554311 0 -5.16479 -5 -37.4373 -4 4 -5.66235 -2.32557 -12.2087 -8.87191 
-0.52232 0 -5.45959 -0.554311 0 -5.16479 -6 -34.7132 -4 4 -5.66235 -2.32557 -12.2087 -8.87191 
-0.0549797 0 -3.21888 -0.52232 0 -1.60944 -7 -39.0753 -4 4 -5.66235 -2.32557 -12.2087 -8.87191 
-0.554311 0 -6.77422 -0.0114948 0 -3.21888 -5 -38.1533 -4 4 -5.66235 -2.32557 -12.2087 -8.87191 
-0.510826 0 -10.6244 -0.510826 0 -5.45959 -6 -33.2934 -4 4 -5.66235 -2.32557 -12.2087 -8.87191 
-0.510826 -1.60944 -9.01493 -0.0434849 -5.16479 -1.60944 -7 -34.0437 -4 4 -5.66235 -2.32557 -12.2087 -8.87191 
-0.510826 -1.60944 -9.01493 -0.0434849 -5.16479 -1.60944 -4 -38.0346 -4 4 -5.66235 -2.32557 -12.2087 -8.87191 
-0.0434849 0 -11.868 -0.510826 0 -9.01493 -9 -35.5528 -4 4 -1.94408 -0.275692 -6.15828 -4.48989 
-0.52232 0 -5.45959 -0.0434849 0 -6.77422 -4 -37.1847 -4 4 -5.66235 -2.32557 -12.2087 -8.87191 
-0.52232 -3.85015 -1.60944 -0.510826 -1.60944 -5.16479 -3 -38.1533 -4 4 -5.66235 -2.32557 -12.2087 -8.87191 
-0.0114948 -1.60944 -5.45959 -0.0434849 -1.60944 -5.16479 -7 -34.0437 -4 4 -5.66235 -2.32557 -12.2087 -8.87191 
0 0 -15.7181 0 0 -11.868 -7 -34.8174 -4 4 -1.94408 -0.275692 -6.15828 -4.48989 
0 0 -15.7181 0 0 -11.868 -7 -34.8896 -4 4 -1.94408 -0.275692 -6.15828 -4.48989 
-0.0434849 0 -8.38366 -0.510826 0 -5.45959 -6 -36.6869 -4 4 -5.66235 -2.32557 -12.2087 -8.87191 
-0.0434849 0 -8.38366 -0.0114948 0 -5.45959 -6 -38.0346 -4 4 -5.66235 -2.32557 -12.2087 -8.87191 
-0.0434849 0 -8.31263 -0.510826 0 -5.45959 -9 -38.2523 -4 4 -3.58948 -0.252702 -12.281 -8.94423 
-0.0114948 0 -7.06902 -0.510826 0 -9.01493 -6 -34.7132 -4 4 -5.66235 -2.32557 -12.2087 -8.87191 
-0.0434849 0 -11.939 -0.0114948 0 -9.01493 -9 -34.7378 -4 4 -4.01695 -2.34856 -6.08596 -4.41757 
-0.554311 0 -3.21888 -0.554311 0 -1.60944 -5 -40.0645 -4 4 -7.30775 -2.30259 -18.3314 -13.3263 
-1.02165 0 -5.45959 -0.554311 0 -1.60944 -6 -37.3405 -4 4 -7.30774 -2.30259 -18.3314 -13.3263 
-0.0434849 0 -8.31263 -0.510826 0 -8.9439 -6 -39.1705 -4 4 -3.58948 -0.252702 -12.281 -8.94423 
0 0 -12.1628 0 0 -8.31263 -7 -37.5168 -4 4 -3.58948 -0.252702 -12.281 -8.94423 
-0.554311 0 -6.77422 -1.02165 0 -5.16479 -7 -39.0031 -4 4 -5.66235 -2.32557 -12.2087 -8.87191 
-1.02165 0 -5.45959 -0.0434849 0 -3.21888 -4 -39.812 -4 4 -7.30775 -2.30259 -18.3314 -13.3263 
-1.02165 -3.85015 -1.60944 -0.510826 -1.60944 -1.60944 -3 -40.7805 -4 4 -7.30775 -2.30259 -18.3314 -13.3263 
-0.510826 -1.60944 -5.45959 -0.0434849 -1.60944 -1.60944 -7 -36.671 -4 4 -7.30774 -2.30259 -18.3314 -13.3263 
-0.510826 -1.60944 -5.45959 -0.0434849 -1.60944 -1.60944 -4 -40.734 -4 4 -7.30774 -2.30259 -18.3314 -13.3263 
-0.0434849 0 -8.38366 -0.0114948 0 -5.45959 -9 -37.4372 -4 4 -5.66235 -2.32557 -12.2087 -8.87191 
