FEATURES_TXT_BEGIN_0 0 96 14 LexicalReordering0_0 LexicalReordering0_1 LexicalReordering0_2 LexicalReordering0_3 LexicalReordering0_4 LexicalReordering0_5 Distortion0_0 LM0_0 WordPenalty0_0 PhrasePenalty0_0 TranslationModel0_0 TranslationModel0_1 TranslationModel0_2 TranslationModel0_3 
-0.0789744 0 0 -0.0674796 0 0 0 -30.4345 -4 4 -0.288403 -0.31126 -0.0356999 -0.0356999 
-0.578305 0 0 -0.0674796 0 0 0 -34.4816 -4 4 -1.7962 -0.288271 -6.00941 -4.49004 
-0.578305 0 0 -0.56681 0 0 0 -33.0617 -4 4 -1.7962 -0.288271 -6.00941 -4.49004 
-0.5773 0 0 -0.565805 0 0 0 -33.3053 -4 4 -3.7397 -2.34856 -5.92451 -4.40515 
-1.07764 0 0 -0.56681 0 0 0 -37.1088 -4 4 -3.304 -0.265281 -11.9831 -8.94439 
-0.0229896 0 -8.93155 -0.0559847 0 -5.16479 -6 -29.2507 -4 4 -0.288403 -0.31126 -0.0356999 -0.0356999 
-1.07663 0 0 -0.565805 0 0 0 -37.3523 -4 4 -5.2475 -2.32557 -11.8982 -8.85949 
-1.07663 0 0 -1.06514 0 0 0 -35.9325 -4 4 -5.2475 -2.32557 -11.8982 -8.85949 
-0.0239946 0 -9.01493 -0.0434849 0 -10.2462 -4 -26.3906 -4 4 -0.288403 -0.31126 -0.0356999 -0.0356999 
-0.52232 0 -8.93155 -0.0559847 0 -1.60944 -6 -31.8779 -4 4 -1.7962 -0.288271 -6.00941 -4.49004 
-0.0239946 -3.85015 -5.16479 -0.0124998 -5.16479 -5.16479 -3 -32.8229 -4 4 -0.288403 -0.31126 -0.0356999 -0.0356999 
-0.0549797 0 -10.2462 -0.0549797 0 -5.16479 -5 -33.0932 -4 4 -0.288403 -0.31126 -0.0356999 -0.0356999 
-0.0239946 -3.85015 -1.60944 -0.0124998 -1.60944 -5.16479 -3 -35.4501 -4 4 -1.7962 -0.288271 -6.00941 -4.49004 
-0.523325 0 -9.01493 -0.0434849 0 -6.69084 -4 -29.0179 -4 4 -1.7962 -0.288271 -6.00941 -4.49004 
-0.0549797 0 -6.69084 -0.0239946 0 -1.60944 -7 -37.5118 -4 4 -1.7962 -0.288271 -6.00941 -4.49004 
-0.0229896 0 -5.45959 -0.554311 0 -5.16479 -6 -30.8142 -4 4 -3.7397 -2.34856 -5.92451 -4.40515 
-0.0239946 0 -5.45959 -0.0434849 0 -10.2462 -4 -30.4377 -4 4 -1.7962 -0.288271 -6.00941 -4.49004 
-0.523325 -3.85015 -5.16479 -0.0124998 -5.16479 -1.60944 -3 -35.4501 -4 4 -1.7962 -0.288271 -6.00941 -4.49004 
-0.0549797 0 -10.2462 -0.0239946 0 -5.16479 -7 -34.98 -4 4 -0.288403 -0.31126 -0.0356998 -0.0356998 
-0.554311 0 -10.2462 -0.0549797 0 -1.60944 -5 -35.7204 -4 4 -1.7962 -0.288271 -6.00941 -4.49004 
-0.523325 -3.85015 -1.60944 -0.0124998 -1.60944 -1.60944 -3 -38.0774 -4 4 -3.304 -0.265281 -11.9831 -8.94439 
-0.0549797 0 -6.69084 -0.554311 0 -5.16479 -5 -35.625 -4 4 -1.7962 -0.288271 -6.00941 -4.49004 
-0.52232 0 -5.45959 -0.554311 0 -1.60944 -6 -33.4414 -4 4 -5.2475 -2.32557 -11.8982 -8.85949 
-0.0114948 -5.0814 -9.01493 -0.0434849 -5.16479 -5.0814 -4 -30.137 -4 4 -0.288403 -0.31126 -0.0356999 -0.0356999 
-0.52232 0 -8.93155 -0.0559847 0 -5.16479 -6 -33.2977 -4 4 -1.7962 -0.288271 -6.00941 -4.49004 
-0.0549797 0 -6.77422 -0.0549797 0 -5.16479 -5 -34.9054 -4 4 -3.7397 -2.34856 -5.92451 -4.40515 
-1.57596 0 0 -1.06514 0 0 0 -39.9796 -4 4 -6.7553 -2.30259 -17.8719 -13.3138 
-0.0114948 -5.0814 -5.45959 -0.0434849 -1.60944 -5.0814 -4 -32.6688 -4 4 -1.7962 -0.288271 -6.00941 -4.49004 
-0.523325 0 -5.45959 -0.0434849 0 -6.69084 -4 -33.0649 -4 4 -3.304 -0.265281 -11.9831 -8.94439 
-0.0114948 -5.0814 -9.01493 -0.0434849 -5.16479 -5.16479 -7 -29.7523 -4 4 -0.288403 -0.31126 -0.0356999 -0.0356999 
-0.0114948 -1.60944 -9.01493 -0.0434849 -5.16479 -1.60944 -4 -34.1551 -4 4 -3.7397 -2.34856 -5.92451 -4.40515 
-0.0114948 0 -14.0963 -0.0124998 0 -9.01493 -6 -29.2507 -4 4 -0.288403 -0.31126 -0.0356999 -0.0356999 
-0.0114948 -5.0814 -5.45959 -0.0434849 -1.60944 -5.16479 -7 -32.3795 -4 4 -1.7962 -0.288271 -6.00941 -4.49004 
-0.0549797 0 -3.21888 -0.52232 0 -1.60944 -7 -39.0753 -4 4 -5.2475 -2.32557 -11.8982 -8.85949 
-0.0114948 -1.60944 -5.45959 -0.0434849 -1.60944 -1.60944 -4 -36.6869 -4 4 -5.2475 -2.32557 -11.8982 -8.85949 
-0.554311 0 -6.69084 -0.554311 0 -1.60944 -5 -38.2523 -4 4 -3.304 -0.265281 -11.9831 -8.94439 
-0.0114948 -3.85015 -10.2462 -0.0124998 -5.16479 -3.85015 -8 -32.5916 -4 4 -0.288403 -0.31126 -0.0356999 -0.0356999 
-1.02165 0 -8.93155 -0.0559847 0 -1.60944 -6 -35.925 -4 4 -3.304 -0.265281 -11.9831 -8.94439 
-0.52232 0 -9.01493 -0.0434849 0 -6.77422 -4 -33.3053 -4 4 -3.7397 -2.34856 -5.92451 -4.40515 
-0.554311 0 -6.77422 -0.0549797 0 -1.60944 -5 -37.5326 -4 4 -5.2475 -2.32557 -11.8982 -8.85949 
-0.0114948 -3.85015 -6.69084 -0.0124998 -1.60944 -3.85015 -8 -35.1234 -4 4 -1.7962 -0.288271 -6.00941 -4.49004 
-0.0549797 0 -3.21888 -0.554311 0 -5.16479 -5 -37.4373 -4 4 -5.2475 -2.32557 -11.8982 -8.85949 
-0.0549797 0 -6.77422 -0.52232 0 -5.16479 -7 -36.5435 -4 4 -3.7397 -2.34856 -5.92451 -4.40515 
-0.510826 -5.0814 -9.01493 -0.0434849 -5.16479 -1.60944 -7 -32.3795 -4 4 -1.7962 -0.288271 -6.00941 -4.49004 
-0.510826 0 -14.0963 -0.0124998 0 -5.45959 -6 -31.8779 -4 4 -1.7962 -0.288271 -6.00941 -4.49004 
-0.510826 -5.0814 -5.45959 -0.0434849 -1.60944 -1.60944 -7 -35.0067 -4 4 -3.304 -0.265281 -11.9831 -8.94439 
-0.52232 0 -5.45959 -0.554311 0 -5.16479 -6 -34.8612 -4 4 -5.2475 -2.32557 -11.8982 -8.85949 
-0.554311 0 -6.69084 -0.523325 0 -1.60944 -7 -40.1391 -4 4 -3.304 -0.265281 -11.9831 -8.94439 
-0.0114948 -1.60944 -9.01493 -0.0434849 -5.16479 -5.16479 -7 -31.5645 -4 4 -3.7397 -2.34856 -5.92451 -4.40515 
-0.554311 0 -6.77422 -0.0114948 0 -3.21888 -5 -38.3209 -4 4 -5.2475 -2.32557 -11.8982 -8.85949 
-0.0114948 0 -10.541 -0.0124998 0 -9.01493 -6 -33.2977 -4 4 -1.7962 -0.288271 -6.00941 -4.49004 
-1.02165 0 -9.01493 -0.0434849 0 -3.21888 -4 -35.9325 -4 4 -5.2475 -2.32557 -11.8982 -8.85949 
-0.0114948 -1.60944 -5.45959 -0.0434849 -1.60944 -5.16479 -7 -34.1917 -4 4 -5.2475 -2.32557 -11.8982 -8.85949 
-0.0434849 0 -11.939 -0.0114948 0 -5.45959 -6 -34.1551 -4 4 -3.7397 -2.34856 -5.92451 -4.40515 
-0.52232 -3.85015 -5.16479 -0.510826 -5.16479 -5.16479 -3 -35.6936 -4 4 -3.7397 -2.34856 -5.92451 -4.40515 
-0.52232 0 -5.45959 -0.0434849 0 -6.77422 -4 -37.3523 -4 4 -5.2475 -2.32557 -11.8982 -8.85949 
-0.554311 0 -3.21888 -0.554311 0 -1.60944 -5 -40.0645 -4 4 -6.7553 -2.30259 -17.8719 -13.3138 
-0.0434849 0 -11.8556 -0.0114948 0 -5.45959 -9 -35.625 -4 4 -1.7962 -0.288271 -6.00941 -4.49004 
-0.554311 0 -10.2462 -0.523325 0 -5.16479 -7 -37.6072 -4 4 -1.7962 -0.288271 -6.00941 -4.49004 
-0.52232 -3.85015 -1.60944 -0.510826 -1.60944 -5.16479 -3 -38.3209 -4 4 -5.2475 -2.32557 -11.8982 -8.85949 
-0.0114948 0 -10.6244 -0.510826 0 -9.01493 -6 -30.8142 -4 4 -3.7397 -2.34856 -5.92451 -4.40515 
-1.02165 0 -5.45959 -0.554311 0 -1.60944 -6 -37.4885 -4 4 -6.7553 -2.30259 -17.8719 -13.3138 
-0.510826 -5.0814 -9.01493 -0.0434849 -5.16479 -5.0814 -4 -34.184 -4 4 -1.7962 -0.288271 -6.00941 -4.49004 
-0.510826 -1.60944 -9.01493 -0.0434849 -5.16479 -1.60944 -7 -34.1917 -4 4 -5.2475 -2.32557 -11.8982 -8.85949 
-0.510826 0 -10.541 -0.0124998 0 -5.45959 -6 -35.925 -4 4 -3.304 -0.265281 -11.9831 -8.94439 
-0.0434849 0 -15.411 -0.0114948 0 -9.01493 -9 -33.0932 -4 4 -0.288403 -0.31126 -0.0357001 -0.0357001 
-0.0114948 -3.85015 -3.21888 -0.510826 -1.60944 -3.85015 -8 -36.6869 -4 4 -5.2475 -2.32557 -11.8982 -8.85949 
-0.510826 -5.0814 -5.45959 -0.0434849 -1.60944 -5.0814 -4 -36.7159 -4 4 -3.304 -0.265281 -11.9831 -8.94439 
-0.510826 -1.60944 -5.45959 -0.0434849 -1.60944 -1.60944 -7 -36.819 -4 4 -6.7553 -2.30259 -17.8719 -13.3138 
